,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_YEARS,YEARS_EMPLOYED,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,GoodBorrower,Employed_period
6930,5033638,1,1,4,1,32.9260274,8.139726027,0,18,3,1,8
6931,5033639,1,1,4,1,32.9260274,8.139726027,0,18,3,0,8
6932,5033640,0,1,4,1,43.08219178,8.578082192,0,10,3,1,9
6933,5079284,0,1,4,1,43.08219178,8.578082192,0,10,3,0,9
6934,5079285,0,1,4,1,43.08219178,8.578082192,0,10,3,0,9
6935,5033641,0,1,1,4,36.27671233,5.408219178,0,0,2,1,5
6936,5079290,0,1,1,4,36.27671233,5.408219178,0,0,2,1,5
6937,5079291,0,1,1,4,36.27671233,5.408219178,0,0,2,1,5
6938,5033642,0,1,4,1,56.81643836,-1000.665753,0,18,2,1,0
6939,5033643,1,1,1,1,27.77534247,3.723287671,0,14,3,0,4
6940,5033644,1,1,4,1,27.1369863,9.15890411,0,8,3,1,9
6941,5033645,1,1,4,1,27.1369863,9.15890411,0,8,3,1,9
6942,5033646,1,1,4,1,27.1369863,9.15890411,0,8,3,1,9
6943,5033647,0,1,1,3,63.03013699,1.405479452,0,0,1,0,1
6944,5033648,0,0,4,0,47.65753425,4.156164384,0,3,2,1,4
6945,5033649,0,0,4,1,48.52054795,10.55890411,0,18,2,1,11
6946,5033651,1,1,4,1,37.64383562,1.553424658,0,18,4,1,2
6947,5033652,1,1,4,1,37.64383562,1.553424658,0,18,4,0,2
6948,5033653,0,1,1,1,26.70958904,1.739726027,0,15,2,1,2
6949,5033654,0,1,1,1,26.70958904,1.739726027,0,15,2,1,2
6950,5033655,0,0,4,4,62.12054795,-1000.665753,0,18,1,1,0
6951,5033656,0,0,4,1,38.70684932,0.816438356,0,2,2,1,1
6952,5033657,1,1,4,0,51.5890411,0.720547945,0,8,2,1,1
6953,5033659,0,1,4,1,52.3369863,10.05479452,0,8,2,0,10
6954,5033661,1,1,4,1,57.15616438,-1000.665753,0,18,2,1,0
6955,5033662,1,1,4,1,57.15616438,-1000.665753,0,18,2,1,0
6956,5033664,0,1,4,1,43.59452055,5.556164384,0,14,3,1,6
6957,5033665,1,1,4,1,41.21643836,4.742465753,0,10,3,0,5
6958,5033666,0,1,4,1,35.19726027,1.049315068,0,12,4,1,1
6959,5033667,0,1,4,1,35.19726027,1.049315068,0,12,4,1,1
6960,5033669,0,0,4,3,25.30136986,0.57260274,0,14,2,1,1
6961,5033670,0,1,4,1,43.62191781,1.134246575,0,14,3,1,1
6962,5033671,0,1,4,1,47.03013699,6.887671233,0,1,2,1,7
6963,5033672,0,1,4,1,33.07671233,12.47671233,0,8,3,1,12
6964,5033674,0,1,4,0,29.54246575,1.068493151,0,14,2,1,1
6965,5033677,1,1,1,1,52.69863014,3.575342466,0,4,2,1,4
6966,5033678,0,1,4,3,52.29863014,-1000.665753,0,18,1,1,0
6967,5033679,1,1,1,1,44.58630137,19.64931507,0,18,2,1,20
6968,5033680,1,1,1,1,44.58630137,19.64931507,0,18,2,0,20
6969,5033683,0,1,4,1,68.03013699,-1000.665753,0,18,2,1,0
6970,5033684,0,1,4,1,68.03013699,-1000.665753,0,18,2,1,0
6971,5033685,0,1,4,1,54.33972603,1.797260274,0,18,2,1,2
6972,5033686,0,1,1,1,29.77808219,1.553424658,1,3,2,1,2
6973,5033689,1,0,4,1,50.52328767,4.219178082,0,4,2,1,4
6974,5033690,1,1,4,1,56.36164384,14.07671233,0,14,2,1,14
6975,5033691,1,0,4,1,63.10958904,-1000.665753,0,18,2,1,0
6976,5033692,1,1,4,3,52.74246575,3.969863014,0,8,1,1,4
6977,5033693,1,1,4,3,52.74246575,3.969863014,0,8,1,0,4
6978,5033694,0,1,4,0,36.75890411,0.967123288,0,0,2,0,1
6979,5033695,0,1,4,2,44.9260274,9.97260274,0,16,3,1,10
6980,5033696,1,1,1,1,51.8630137,9.726027397,0,10,2,1,10
6981,5033697,1,1,1,1,51.8630137,9.726027397,0,10,2,1,10
6982,5033698,1,1,1,1,51.8630137,9.726027397,0,10,2,1,10
6983,5033700,1,1,4,1,35.73424658,1.068493151,0,8,2,1,1
6984,5033702,1,1,4,2,48.0739726,3.638356164,0,18,1,1,4
6985,5033703,0,1,4,1,63.80547945,-1000.665753,0,18,2,1,0
6986,5033704,0,1,4,1,63.92328767,-1000.665753,0,18,2,1,0
6987,5033705,0,1,4,1,63.92328767,-1000.665753,0,18,2,1,0
6988,5033706,1,0,4,1,47.53150685,1.468493151,0,4,2,1,1
6989,5033707,0,1,4,1,45.66575342,6.238356164,0,8,2,1,6
6990,5033709,0,1,4,2,60.78082192,-1000.665753,0,18,1,0,0
6991,5033710,1,1,4,1,36.49041096,2.068493151,0,8,2,1,2
6992,5033711,0,1,1,1,30.0739726,0.553424658,0,3,2,1,1
6993,5033712,0,0,4,1,40.45753425,2.553424658,0,18,4,0,3
6994,5033713,0,1,4,1,37.75890411,8.306849315,0,16,3,1,8
6995,5033714,0,1,4,1,37.75890411,8.306849315,0,16,3,1,8
6996,5033716,0,1,1,1,35.03561644,6.323287671,0,18,2,1,6
6997,5033717,0,1,4,3,50.67671233,6.071232877,0,14,1,0,6
6998,5033720,0,1,4,1,66.31780822,-1000.665753,0,18,2,1,0
6999,5033721,0,1,1,3,35.63561644,0.635616438,0,18,2,1,1
7000,5033722,1,0,1,1,31.69315068,3.471232877,0,8,3,0,3
7001,5033723,1,1,1,1,44.95068493,5.723287671,0,6,3,0,6
7002,5033724,0,1,3,1,66.30684932,-1000.665753,0,18,2,1,0
7003,5033727,1,1,4,1,37.44109589,5.723287671,0,3,3,1,6
7004,5033728,1,1,4,1,37.44109589,5.723287671,0,3,3,0,6
7005,5033729,1,1,4,1,32.92876712,14.89315068,0,8,2,1,15
7006,5033730,1,1,4,1,37.93150685,7.473972603,0,8,3,1,7
7007,5033731,0,1,4,2,62.47123288,-1000.665753,0,18,1,1,0
7008,5033732,0,1,4,2,62.47123288,-1000.665753,0,18,1,0,0
7009,5033733,0,1,4,1,49.5260274,9.906849315,0,4,3,0,10
7010,5033942,0,1,4,1,49.5260274,9.906849315,0,4,3,1,10
7011,5033734,1,1,4,1,34.52328767,16.58356164,0,2,3,1,17
7012,5033735,1,1,4,1,34.52328767,16.58356164,0,2,3,1,17
7013,5033737,0,1,4,3,32.30684932,11.99452055,0,8,1,1,12
7014,5033739,1,1,4,1,43.80547945,6.136986301,0,8,3,0,6
7015,5033740,1,1,4,1,43.80547945,6.136986301,0,8,3,1,6
7016,5033741,1,1,4,1,52.47671233,21.4,0,18,2,1,21
7017,5033743,0,1,3,3,67.36712329,-1000.665753,0,18,1,1,0
7018,5033744,0,1,4,1,48.40821918,18.06027397,0,0,2,1,18
7019,5033745,0,0,1,3,42.31232877,10.66027397,0,10,1,0,11
7020,5033746,1,1,4,0,27.22739726,1.98630137,0,18,3,1,2
7021,5033751,0,1,4,4,60.67671233,-1000.665753,0,18,1,1,0
7022,5033753,1,1,4,1,58.17260274,14.30958904,0,6,2,1,14
7023,5033755,1,0,3,3,66.29589041,-1000.665753,0,18,1,1,0
7024,5033756,1,1,1,1,57.09315068,1.468493151,0,8,2,1,1
7025,5033758,1,1,4,3,42.93150685,0.654794521,0,18,2,0,1
7026,5033759,0,1,4,1,64.83287671,-1000.665753,0,18,2,1,0
7027,5033764,0,1,4,1,54.09041096,15.64657534,0,11,2,1,16
7028,5033766,0,1,4,1,31.93424658,4.471232877,0,1,4,1,4
7029,5033768,0,1,4,1,51.24383562,12.56164384,0,11,2,1,13
7030,5033769,0,1,4,1,51.24383562,12.56164384,0,11,2,1,13
7031,5033770,0,1,4,1,51.24383562,12.56164384,0,11,2,1,13
7032,5033772,1,1,4,1,53.29041096,2.635616438,0,3,2,0,3
7033,5033773,1,1,4,1,53.29041096,2.635616438,0,3,2,0,3
7034,5033774,0,1,4,1,37.13972603,6.052054795,0,18,3,0,6
7035,5033775,1,0,1,1,43.52328767,13.30958904,0,18,2,1,13
7036,5033776,0,1,4,1,36.01917808,10.24109589,0,8,4,0,10
7037,5033777,1,1,4,1,59.59178082,14.91232877,0,4,2,1,15
7038,5033778,0,1,4,1,55.6109589,8.991780822,0,11,2,1,9
7039,5078838,0,1,4,1,55.6109589,8.991780822,0,11,2,1,9
7040,5078839,0,1,4,1,55.6109589,8.991780822,0,11,2,0,9
7041,5078840,0,1,4,1,55.6109589,8.991780822,0,11,2,0,9
7042,5078841,0,1,4,1,55.6109589,8.991780822,0,11,2,0,9
7043,5033780,0,1,4,4,58.5369863,-1000.665753,0,18,1,1,0
7044,5078874,0,1,4,4,58.5369863,-1000.665753,0,18,1,1,0
7045,5078875,0,1,4,4,58.5369863,-1000.665753,0,18,1,1,0
7046,5078876,0,1,4,4,58.5369863,-1000.665753,0,18,1,1,0
7047,5078877,0,1,4,4,58.5369863,-1000.665753,0,18,1,0,0
7048,5078881,0,1,4,4,58.5369863,-1000.665753,0,18,1,0,0
7049,5033781,0,1,4,1,58.41643836,-1000.665753,0,18,2,1,0
7050,5033782,0,1,4,1,58.41643836,-1000.665753,0,18,2,1,0
7051,5033783,0,1,4,1,29.11506849,9.578082192,0,14,4,0,10
7052,5033784,0,1,4,1,50.85479452,6.071232877,1,14,2,1,6
7053,5033785,0,1,4,1,43.67671233,6.821917808,0,4,2,1,7
7054,5033787,0,1,4,1,61.23561644,-1000.665753,0,18,2,1,0
7055,5033788,0,1,1,2,43.11780822,13.05753425,0,12,2,1,13
7056,5033789,0,1,1,2,43.11780822,13.05753425,0,12,2,1,13
7057,5033791,0,1,2,1,27.95068493,8.15890411,0,8,2,0,8
7058,5033792,0,0,4,1,39.47123288,-1000.665753,0,18,3,0,0
7059,5033794,1,1,4,1,57.29589041,-1000.665753,0,18,2,0,0
7060,5033796,0,1,4,1,61.06027397,-1000.665753,0,18,2,0,0
7061,5033797,1,1,4,1,46.86849315,6.238356164,0,3,2,1,6
7062,5033798,1,1,4,1,46.86849315,6.238356164,0,3,2,0,6
7063,5078887,1,1,4,1,46.86849315,6.238356164,0,3,2,1,6
7064,5078889,1,1,4,1,46.86849315,6.238356164,0,3,2,1,6
7065,5078890,1,1,4,1,46.86849315,6.238356164,0,3,2,0,6
7066,5078891,1,1,4,1,46.86849315,6.238356164,0,3,2,1,6
7067,5078892,1,1,4,1,46.86849315,6.238356164,0,3,2,0,6
7068,5033800,0,0,1,1,30.16438356,4.969863014,0,0,4,1,5
7069,5033801,0,1,1,1,45.09863014,8.887671233,0,10,2,1,9
7070,5033803,0,1,1,1,53.36712329,15.33150685,0,3,2,1,15
7071,5033805,0,0,4,2,44.56712329,6.742465753,0,18,1,1,7
7072,5033806,0,0,4,2,44.56712329,6.742465753,0,18,1,1,7
7073,5033807,0,1,1,1,31.49315068,6.991780822,1,18,2,1,7
7074,5033809,0,0,1,1,33.57534247,0.739726027,0,18,2,1,1
7075,5033811,1,1,4,1,34.99726027,1.468493151,0,18,3,1,1
7076,5033813,0,1,1,1,31.85479452,3.969863014,0,18,5,1,4
7077,5033814,0,1,4,1,36.03561644,3.238356164,0,8,2,1,3
7078,5033815,0,1,4,1,40.54246575,8.906849315,0,8,3,1,9
7079,5078894,0,1,4,1,40.54246575,8.906849315,0,8,3,1,9
7080,5078895,0,1,4,1,40.54246575,8.906849315,0,8,3,1,9
7081,5078896,0,1,4,1,40.54246575,8.906849315,0,8,3,1,9
7082,5033817,1,0,1,1,43.8630137,7.306849315,0,3,3,1,7
7083,5033818,0,1,1,3,37.30410959,11.58082192,0,10,1,1,12
7084,5033821,1,1,1,4,65.03835616,-1000.665753,0,18,1,1,0
7085,5033822,1,1,1,4,65.03835616,-1000.665753,0,18,1,1,0
7086,5033823,0,1,4,1,54.18082192,8.64109589,0,18,2,1,9
7087,5033824,0,1,4,1,41.39726027,3.8,0,8,2,1,4
7088,5033826,0,1,4,0,63.92328767,-1000.665753,0,18,2,0,0
7089,5033828,0,1,4,1,57.61917808,-1000.665753,0,18,2,1,0
7090,5033829,1,1,4,1,37.81643836,6.052054795,0,8,4,0,6
7091,5033830,1,1,4,1,39.11232877,5.219178082,0,8,4,0,5
7092,5033843,1,1,4,1,39.11232877,5.219178082,0,8,4,1,5
7093,5033844,1,1,4,1,39.11232877,5.219178082,0,8,4,0,5
7094,5033831,1,1,1,0,52.9369863,1.816438356,0,8,2,1,2
7095,5078849,1,1,1,0,52.9369863,1.816438356,0,8,2,1,2
7096,5078851,1,1,1,0,52.9369863,1.816438356,0,8,2,1,2
7097,5078852,1,1,1,0,52.9369863,1.816438356,0,8,2,1,2
7098,5078853,1,1,1,0,52.9369863,1.816438356,0,8,2,1,2
7099,5033832,0,1,4,0,60.84931507,-1000.665753,0,18,2,1,0
7100,5078937,0,1,4,0,60.84931507,-1000.665753,0,18,2,1,0
7101,5078938,0,1,4,0,60.84931507,-1000.665753,0,18,2,1,0
7102,5078939,0,1,4,0,60.84931507,-1000.665753,0,18,2,0,0
7103,5078940,0,1,4,0,60.84931507,-1000.665753,0,18,2,1,0
7104,5078941,0,1,4,0,60.84931507,-1000.665753,0,18,2,1,0
7105,5033833,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7106,5079089,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7107,5079091,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7108,5079092,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7109,5079093,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7110,5079094,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7111,5079095,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7112,5079097,1,1,4,1,34.44109589,1.235616438,1,4,3,1,1
7113,5033834,0,1,4,3,54.36712329,-1000.665753,0,18,1,1,0
7114,5033835,0,1,4,3,54.36712329,-1000.665753,0,18,1,1,0
7115,5033837,0,1,1,1,44.84109589,13.89041096,0,18,2,1,14
7116,5033838,0,1,4,0,49.34520548,1.216438356,0,16,3,1,1
7117,5033839,0,0,4,1,34.36712329,2.049315068,0,14,2,1,2
7118,5033840,0,1,4,2,36.59178082,1.320547945,0,17,1,1,1
7119,5033847,0,0,4,1,39.66027397,13.6630137,0,6,4,1,14
7120,5078817,0,0,4,1,39.66027397,13.6630137,0,6,4,1,14
7121,5078818,0,0,4,1,39.66027397,13.6630137,0,6,4,1,14
7122,5033853,0,1,4,1,48.84657534,0.301369863,0,6,2,0,0
7123,5033854,0,1,4,0,51.66575342,5.408219178,0,8,2,1,5
7124,5033855,0,1,4,1,56.09315068,32.00821918,0,0,2,1,32
7125,5033856,0,0,3,1,37.91232877,0.901369863,0,8,2,1,1
7126,5033857,1,0,1,1,35.41917808,0.654794521,0,10,3,1,1
7127,5033858,1,0,1,1,35.41917808,0.654794521,0,10,3,1,1
7128,5033859,1,1,1,4,47.37260274,-1000.665753,0,18,1,1,0
7129,5033860,1,1,1,4,47.37260274,-1000.665753,0,18,1,1,0
7130,5033861,1,1,4,1,34.89315068,4.742465753,0,8,4,1,5
7131,5033862,0,1,1,1,39.68219178,6.071232877,0,8,4,1,6
7132,5033863,1,1,2,1,57.86849315,10.74520548,0,18,2,0,11
7133,5033865,1,1,4,1,34.26027397,9.15890411,0,8,4,1,9
7134,5033866,0,1,4,1,47.15342466,1.134246575,0,8,2,0,1
7135,5033868,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7136,5033869,0,0,1,1,40.46575342,5.490410959,0,3,2,0,5
7137,5078821,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7138,5078822,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7139,5078823,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7140,5078824,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7141,5078825,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7142,5078826,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7143,5078827,0,0,1,1,40.46575342,5.490410959,0,3,2,1,5
7144,5033870,0,0,4,1,38.24109589,2.654794521,0,4,2,0,3
7145,5078857,0,0,4,1,38.24109589,2.654794521,0,4,2,0,3
7146,5078858,0,0,4,1,38.24109589,2.654794521,0,4,2,1,3
7147,5078859,0,0,4,1,38.24109589,2.654794521,0,4,2,0,3
7148,5033871,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7149,5078959,0,1,4,2,32.90136986,5.238356164,0,14,1,0,5
7150,5078960,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7151,5078963,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7152,5078964,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7153,5078965,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7154,5078967,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7155,5078968,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7156,5078969,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7157,5078970,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7158,5078971,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7159,5078972,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7160,5078973,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7161,5078974,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7162,5078975,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7163,5078976,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7164,5078977,0,1,4,2,32.90136986,5.238356164,0,14,1,1,5
7165,5033873,1,1,4,1,36.29041096,1.739726027,0,10,3,1,2
7166,5079111,1,1,4,1,36.29041096,1.739726027,0,10,3,0,2
7167,5033874,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7168,5033877,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7169,5079179,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7170,5079180,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7171,5079181,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7172,5079183,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7173,5079184,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7174,5079185,0,0,2,1,27.88219178,6.408219178,0,18,2,0,6
7175,5079186,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7176,5079187,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7177,5079189,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7178,5079190,0,0,2,1,27.88219178,6.408219178,0,18,2,0,6
7179,5079193,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7180,5079194,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7181,5079195,0,0,2,1,27.88219178,6.408219178,0,18,2,1,6
7182,5079196,0,0,2,1,27.88219178,6.408219178,0,18,2,0,6
7183,5033878,0,1,1,1,48.52876712,1.967123288,0,10,2,1,2
7184,5033879,0,1,1,1,48.52876712,1.967123288,0,10,2,1,2
7185,5033880,0,1,1,1,58.20821918,33.32328767,0,3,2,0,33
7186,5033881,1,0,2,1,29.53424658,10.3260274,0,8,3,1,10
7187,5033882,1,0,2,1,29.53424658,10.3260274,0,8,3,1,10
7188,5033883,0,0,4,1,36.70136986,2.153424658,0,14,4,1,2
7189,5033884,1,1,4,1,54.96712329,2.553424658,0,3,2,1,3
7190,5033885,1,1,4,1,54.96712329,2.553424658,0,3,2,1,3
7191,5033886,0,1,4,0,24.49315068,1.553424658,0,9,2,0,2
7192,5033887,1,1,4,1,30.31780822,4.575342466,0,8,3,1,5
7193,5033888,1,1,1,0,25.4630137,2.969863014,0,14,2,1,3
7194,5033889,0,1,4,2,56.65753425,-1000.665753,0,18,1,1,0
7195,5033890,0,1,4,2,56.65753425,-1000.665753,0,18,1,1,0
7196,5033892,0,1,1,1,52.75890411,4.071232877,0,10,2,1,4
7197,5033893,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7198,5033894,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7199,5078796,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7200,5078797,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7201,5078798,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7202,5078799,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7203,5078800,0,1,1,0,54.26849315,1.068493151,0,18,2,1,1
7204,5033895,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7205,5078866,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7206,5078867,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7207,5078868,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7208,5078869,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7209,5078870,0,0,4,1,30.94794521,4.575342466,0,3,4,1,5
7210,5033896,0,1,4,1,51.9369863,10.3260274,0,8,2,1,10
7211,5033897,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7212,5033898,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7213,5078919,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7214,5078920,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7215,5078921,0,1,4,1,28.28493151,1.405479452,0,8,2,0,1
7216,5078922,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7217,5078923,0,1,4,1,28.28493151,1.405479452,0,8,2,1,1
7218,5033899,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7219,5033919,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7220,5078980,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7221,5078982,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7222,5078983,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7223,5078984,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7224,5078985,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7225,5078986,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7226,5078987,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7227,5078988,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7228,5078989,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7229,5078990,1,1,4,1,59.60821918,7.410958904,0,4,2,0,7
7230,5078991,1,1,4,1,59.60821918,7.410958904,0,4,2,1,7
7231,5033900,0,1,4,4,58.58356164,-1000.665753,0,18,1,0,0
7232,5079001,0,1,4,4,58.58356164,-1000.665753,0,18,1,1,0
7233,5079003,0,1,4,4,58.58356164,-1000.665753,0,18,1,1,0
7234,5079004,0,1,4,4,58.58356164,-1000.665753,0,18,1,1,0
7235,5079005,0,1,4,4,58.58356164,-1000.665753,0,18,1,1,0
7236,5079006,0,1,4,4,58.58356164,-1000.665753,0,18,1,0,0
7237,5033902,0,1,4,0,61.91780822,-1000.665753,0,18,2,0,0
7238,5033903,0,1,4,0,61.91780822,-1000.665753,0,18,2,0,0
7239,5079219,0,1,4,0,61.91780822,-1000.665753,0,18,2,1,0
7240,5079222,0,1,4,0,61.91780822,-1000.665753,0,18,2,1,0
7241,5079223,0,1,4,0,61.91780822,-1000.665753,0,18,2,1,0
7242,5079224,0,1,4,0,61.91780822,-1000.665753,0,18,2,0,0
7243,5033905,0,1,4,1,60.04657534,5.219178082,0,11,2,1,5
7244,5033906,1,1,4,1,50.27671233,-1000.665753,0,18,2,1,0
7245,5033907,0,1,4,0,27.52054795,1.553424658,0,8,3,1,2
7246,5033909,0,1,4,1,33.19178082,2.405479452,0,14,4,0,2
7247,5033910,0,1,4,2,55.5260274,-1000.665753,0,18,1,1,0
7248,5033912,0,0,1,0,36.37808219,4.389041096,1,18,2,1,4
7249,5033914,1,1,1,0,54.48493151,1.98630137,0,6,2,1,2
7250,5033917,0,1,4,1,35.65753425,9.991780822,0,18,2,1,10
7251,5033920,1,1,4,1,31.80273973,6.657534247,0,8,3,1,7
7252,5079242,1,1,4,1,31.80273973,6.657534247,0,8,3,1,7
7253,5033921,0,1,4,1,34.47945205,2.068493151,0,3,3,1,2
7254,5079248,0,1,4,1,34.47945205,2.068493151,0,3,3,1,2
7255,5079249,0,1,4,1,34.47945205,2.068493151,0,3,3,1,2
7256,5079250,0,1,4,1,34.47945205,2.068493151,0,3,3,0,2
7257,5079251,0,1,4,1,34.47945205,2.068493151,0,3,3,0,2
7258,5033924,1,1,4,1,27.6630137,4.304109589,0,4,2,1,4
7259,5033925,1,1,4,1,48.88493151,0.553424658,0,18,2,1,1
7260,5033926,1,1,4,1,29.20273973,8.578082192,0,10,3,1,9
7261,5033927,1,1,4,1,29.20273973,8.578082192,0,10,3,1,9
7262,5033930,0,1,4,3,36.40273973,3.408219178,0,8,2,1,3
7263,5033931,1,1,4,0,39.39178082,8.493150685,0,14,3,1,8
7264,5033932,0,0,4,3,30.66849315,2.320547945,0,3,1,1,2
7265,5033933,0,1,4,1,56.0630137,4.389041096,0,6,2,1,4
7266,5033935,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7267,5079024,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7268,5079025,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7269,5079026,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7270,5079027,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7271,5079028,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7272,5079030,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7273,5079031,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7274,5079032,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7275,5079033,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7276,5079034,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7277,5079035,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7278,5079036,0,1,3,1,61.83287671,-1000.665753,0,18,2,1,0
7279,5079037,0,1,3,1,61.83287671,-1000.665753,0,18,2,0,0
7280,5079038,0,1,3,1,61.83287671,-1000.665753,0,18,2,0,0
7281,5033939,1,0,4,1,40.7890411,21.24931507,0,8,2,1,21
7282,5079237,1,0,4,1,40.7890411,21.24931507,0,8,2,0,21
7283,5079239,1,0,4,1,40.7890411,21.24931507,0,8,2,1,21
7284,5079240,1,0,4,1,40.7890411,21.24931507,0,8,2,1,21
7285,5033940,0,0,4,1,47.47671233,3.723287671,0,8,2,1,4
7286,5033941,1,1,1,1,28.14520548,8.326027397,0,3,4,1,8
7287,5033943,1,1,4,1,33.84383562,14.6630137,0,8,2,1,15
7288,5033944,0,1,4,0,30.7890411,7.073972603,0,3,3,1,7
7289,5033945,0,1,4,2,61.08219178,-1000.665753,0,18,1,1,0
7290,5033946,0,1,4,2,41.64657534,4.136986301,0,18,1,1,4
7291,5033950,1,1,4,1,51.42465753,3.24109589,0,4,2,1,3
7292,5033951,1,1,4,1,51.42465753,3.24109589,0,4,2,1,3
7293,5033952,0,1,4,0,49.92054795,4.136986301,1,14,2,1,4
7294,5033954,0,1,4,1,54.41643836,2.049315068,0,18,2,1,2
7295,5033956,0,0,4,1,37.04931507,3.219178082,0,8,3,1,3
7296,5033960,1,0,4,1,42.25205479,8.243835616,0,8,2,1,8
7297,5033961,1,0,4,1,42.25205479,8.243835616,0,8,2,1,8
7298,5033962,0,1,4,1,37.33972603,2.049315068,0,18,4,1,2
7299,5033964,0,0,4,1,46.77260274,9.802739726,0,14,2,1,10
7300,5033966,0,1,4,1,41.37808219,8.64109589,0,14,2,1,9
7301,5033968,1,1,4,0,46.71232877,3.723287671,0,4,2,1,4
